post_id	date	num_likes	num_angry	num_shares
211857482296579_583746238441033	2016-01-30T10:21:09+0000	29635	3	15209
211857482296579_583421921806798	2016-01-29T19:55:56+0000	16740	2	2623
211857482296579_582926485189675	2016-01-28T19:08:15+0000	26739	6	15444
211857482296579_582194638596193	2016-01-27T00:11:17+0000	22703	1	5591
211857482296579_581720731976917	2016-01-25T17:51:30+0000	58976	3	26405
211857482296579_581700508645606	2016-01-25T16:38:28+0000	26109	3	5352
211857482296579_581434112005579	2016-01-24T20:25:43+0000	34774	4	11742
211857482296579_580646778750979	2016-01-22T14:15:31+0000	21971	2	12945
211857482296579_580298945452429	2016-01-21T13:28:21+0000	19234	6	7126
211857482296579_579608025521521	2016-01-19T19:43:07+0000	23754	14	22813
211857482296579_578141079001549	2016-01-16T00:22:06+0000	84820	355	118027
211857482296579_577941409021516	2016-01-15T11:35:12+0000	34580	259	66957
211857482296579_577619679053689	2016-01-14T14:05:37+0000	17393	0	9624
211857482296579_577269922421998	2016-01-13T14:34:24+0000	8014	0	2524
211857482296579_577140165768307	2016-01-13T02:58:22+0000	11918	0	4788
211857482296579_576967212452269	2016-01-12T15:17:30+0000	13956	0	7409
211857482296579_576736762475314	2016-01-12T00:28:40+0000	35875	0	23553
211857482296579_576132129202444	2016-01-10T11:56:48+0000	155145	473	279853
211857482296579_575330272615963	2016-01-08T10:25:08+0000	40735	0	31043
211857482296579_575038529311804	2016-01-07T13:53:50+0000	21146	4	14313
211857482296579_574694462679544	2016-01-06T13:23:20+0000	24912	0	12254
211857482296579_574038552745135	2016-01-05T13:00:01+0000	21931	0	5207
211857482296579_573989239416733	2016-01-04T13:36:08+0000	15254	0	4785
211857482296579_572885862860404	2016-01-01T15:06:30+0000	29211	0	14315
211857482296579_572554892893501	2015-12-31T17:18:57+0000	18966	0	11787
211857482296579_572118109603846	2015-12-30T13:31:43+0000	19708	14	11055
211857482296579_571815532967437	2015-12-29T16:51:07+0000	12036	0	5839
211857482296579_571408866341437	2015-12-28T23:18:01+0000	15482	0	1605
211857482296579_571406606341663	2015-12-28T13:08:48+0000	22517	2	15768
211857482296579_571071059708551	2015-12-27T12:52:13+0000	24860	8	15499
211857482296579_570728013076189	2015-12-26T12:20:45+0000	18453	0	3336
211857482296579_570013353147655	2015-12-24T20:31:12+0000	42151	0	5246
211857482296579_569316193217371	2015-12-23T23:34:31+0000	8524	0	1407
211857482296579_569242823224708	2015-12-23T19:10:57+0000	9688	5	3547
211857482296579_568672606615063	2015-12-22T12:53:11+0000	11324	0	4455
211857482296579_568440373304953	2015-12-21T23:37:18+0000	9712	0	1813
211857482296579_568244289991228	2015-12-21T14:16:46+0000	79518	98	15968
211857482296579_567855383363452	2015-12-20T15:22:53+0000	34611	0	5216
211857482296579_567560960059561	2015-12-19T19:54:39+0000	30457	0	12270
211857482296579_567186483430342	2015-12-18T19:00:07+0000	13761	0	4483
211857482296579_566700156812308	2015-12-17T14:21:11+0000	40636	3	23913
211857482296579_566468656835458	2015-12-16T21:40:09+0000	21828	0	11333
211857482296579_566014173547573	2015-12-15T17:06:47+0000	14300	1	6148
211857482296579_565725680243089	2015-12-14T19:57:11+0000	47738	5	36424
211857482296579_565474276934896	2015-12-14T00:34:03+0000	25310	0	8028
211857482296579_565099086972415	2015-12-12T18:52:07+0000	17874	0	5633
211857482296579_564772073671783	2015-12-11T19:44:55+0000	36733	0	12730
211857482296579_564505587031765	2015-12-11T01:42:46+0000	36657	0	18884
211857482296579_564178900397767	2015-12-09T23:23:30+0000	59805	14	92797
211857482296579_564120470403610	2015-12-09T19:10:41+0000	6772	1	1699
211857482296579_563758737106450	2015-12-08T13:11:58+0000	36813	0	22960
211857482296579_563498827132441	2015-12-07T21:49:08+0000	71193	0	13251
211857482296579_563370073811983	2015-12-07T12:45:29+0000	8470	0	1239
211857482296579_563047167177607	2015-12-06T19:48:03+0000	133001	7	10443
211857482296579_562785057203818	2015-12-05T22:21:46+0000	12332	0	2164
211857482296579_562405590575098	2015-12-04T17:32:48+0000	6268	0	943
211857482296579_562071387275185	2015-12-03T16:25:20+0000	9521	0	1875
211857482296579_561797083969282	2015-12-02T22:08:58+0000	65041	0	35543
211857482296579_561771357305188	2015-12-02T21:38:22+0000	204661	2	109800
211857482296579_561627047319619	2015-12-02T13:20:14+0000	14839	0	4567
211857482296579_561381927344131	2015-12-01T19:11:12+0000	11074	2	4808
211857482296579_561061567376167	2015-11-30T17:34:39+0000	26494	0	9278
211857482296579_560818770733780	2015-11-29T20:06:07+0000	41789	0	7954
211857482296579_560497950765862	2015-11-28T21:04:15+0000	25207	0	7341
211857482296579_560167390798918	2015-11-27T16:55:45+0000	17499	0	5510
211857482296579_559805090835148	2015-11-26T17:54:01+0000	12872	0	3180
211857482296579_559530494195941	2015-11-25T19:38:31+0000	24459	0	5811
211857482296579_559217190893938	2015-11-24T18:39:28+0000	83871	1	28050
211857482296579_558783037604020	2015-11-23T14:10:24+0000	24827	0	4521
211857482296579_558497410965916	2015-11-22T15:26:09+0000	20976	0	3276
211857482296579_558291174319873	2015-11-21T21:22:33+0000	32142	0	3668
211857482296579_557875277694796	2015-11-21T03:00:02+0000	28075	0	2475
211857482296579_557909487691375	2015-11-20T14:31:12+0000	21566	0	4720
211857482296579_557699257712398	2015-11-19T22:22:58+0000	36865	0	8705
211857482296579_557632544385736	2015-11-19T18:43:33+0000	34477	0	9644
211857482296579_557515804397410	2015-11-19T11:31:09+0000	38024	1	17584
211857482296579_557351374413853	2015-11-18T20:39:46+0000	16233	0	8904
211857482296579_557227434426247	2015-11-18T12:10:34+0000	8079	0	1175
211857482296579_557033457778978	2015-11-17T18:45:16+0000	38607	8	27936
211857482296579_556749561140701	2015-11-16T18:42:30+0000	27806	1	8202
211857482296579_556530974495893	2015-11-15T22:47:00+0000	12054	0	2615
211857482296579_556424104506580	2015-11-15T15:25:59+0000	16136	2	1901
211857482296579_556136917868632	2015-11-14T16:24:52+0000	48135	0	11315
211857482296579_555625637919760	2015-11-12T23:35:34+0000	42188	0	24337
211857482296579_555384341277223	2015-11-12T08:51:45+0000	36950	0	20
211857482296579_555218027960521	2015-11-11T23:19:54+0000	32465	0	6172
211857482296579_555217271293930	2015-11-11T20:03:25+0000	11815	0	1865
211857482296579_555102214638769	2015-11-11T12:48:14+0000	33594	0	10944
211857482296579_554783404670650	2015-11-10T14:04:02+0000	83401	2	66933
211857482296579_554390484709942	2015-11-09T12:25:44+0000	48270	2	8881
211857482296579_554377801377877	2015-11-09T11:55:35+0000	34886	1	4113
211857482296579_553817844767206	2015-11-07T12:52:21+0000	13483	0	3253
211857482296579_553491388133185	2015-11-06T15:26:47+0000	33669	0	3594
211857482296579_553294811486176	2015-11-06T00:58:31+0000	55690	1	21230
211857482296579_552830391532618	2015-11-04T12:56:25+0000	24019	1	4479
211857482296579_552648878217436	2015-11-03T18:36:41+0000	21221	0	3451
211857482296579_552302084918782	2015-11-02T13:51:30+0000	15194	0	2770
211857482296579_552090021606655	2015-11-01T21:06:43+0000	23771	1	6967
211857482296579_551745474974443	2015-10-31T19:34:04+0000	135433	4	6450
211857482296579_551378148344509	2015-10-30T13:56:20+0000	65372	4	51839
211857482296579_551145761701081	2015-10-29T17:55:51+0000	39413	0	5207
211857482296579_550767191738938	2015-10-28T12:26:36+0000	6963	0	1289
211857482296579_550553381760319	2015-10-27T21:29:25+0000	52317	6	8983
211857482296579_549506448531679	2015-10-25T00:04:47+0000	53335	49	27465
211857482296579_549068115242179	2015-10-24T16:23:01+0000	24348	9	5713
211857482296579_549062451909412	2015-10-23T15:50:50+0000	36336	8	17345
211857482296579_548707458611578	2015-10-22T12:24:01+0000	6369	0	1133
211857482296579_548481438634180	2015-10-21T17:52:04+0000	39456	1	38041
211857482296579_548232708659053	2015-10-20T20:01:48+0000	28371	0	14781
211857482296579_547531475395843	2015-10-18T14:19:28+0000	16980	9	13275
211857482296579_547216702093987	2015-10-17T13:38:48+0000	19172	0	3674
211857482296579_546949405454050	2015-10-16T14:04:48+0000	17681	0	1585
211857482296579_546749145474076	2015-10-15T20:11:00+0000	18158	0	3393
211857482296579_546694672146190	2015-10-15T15:53:28+0000	40364	123	12413
211857482296579_546376762177981	2015-10-14T13:35:51+0000	54539	0	18742
211857482296579_546226692192988	2015-10-13T23:39:30+0000	8518	0	2156
211857482296579_545837495565241	2015-10-12T15:02:47+0000	21865	1	7768
211857482296579_545599205589070	2015-10-11T20:05:55+0000	55093	1	5484
211857482296579_545524725596518	2015-10-11T14:06:11+0000	16420	0	1549
211857482296579_544687622346895	2015-10-09T21:44:21+0000	26664	0	9487
211857482296579_544565335692457	2015-10-09T14:43:19+0000	19381	0	2703
211857482296579_544467975702193	2015-10-09T11:21:55+0000	33754	0	8454
211857482296579_544186342397023	2015-10-08T15:33:50+0000	52836	0	12408
211857482296579_543938919088432	2015-10-07T15:27:23+0000	12488	0	2446
211857482296579_543676842447973	2015-10-06T18:45:45+0000	22108	0	3998
211857482296579_543370005811990	2015-10-05T17:55:06+0000	16533	2	1924
211857482296579_542779435871047	2015-10-03T21:59:05+0000	34796	0	8040
211857482296579_542387085910282	2015-10-02T19:16:03+0000	29430	1	8363
211857482296579_542071789275145	2015-10-01T18:09:07+0000	25401	0	13857
211857482296579_541986569283667	2015-10-01T13:57:59+0000	49582	10	9467
211857482296579_541688282646829	2015-09-30T13:49:29+0000	42419	0	20678
211857482296579_541529059329418	2015-09-29T21:48:29+0000	24717	0	8207
211857482296579_541191286029862	2015-09-28T22:42:22+0000	28378	0	7345
211857482296579_540765852739072	2015-09-27T14:00:35+0000	16975	0	6441
211857482296579_540543892761268	2015-09-26T22:05:53+0000	25507	0	14275
211857482296579_540217979460526	2015-09-25T18:59:51+0000	21313	2	13122
211857482296579_539971586151832	2015-09-24T23:25:20+0000	13778	0	3904
211857482296579_539628722852785	2015-09-23T19:54:05+0000	61637	72	99143
211857482296579_539358319546492	2015-09-22T21:59:30+0000	37147	1	32740
211857482296579_539012436247747	2015-09-21T19:03:06+0000	7106	0	3
211857482296579_538633956285595	2015-09-20T17:17:03+0000	10208	0	4607
211857482296579_538295262986131	2015-09-19T18:49:49+0000	15494	0	1654
211857482296579_537999503015707	2015-09-18T19:38:02+0000	9076	0	614
211857482296579_537671259715198	2015-09-17T19:08:47+0000	22767	0	2902
211857482296579_537620439720280	2015-09-17T15:13:38+0000	8323	1	3223
211857482296579_537309746418016	2015-09-16T18:18:17+0000	38608	0	21252
211857482296579_537014773114180	2015-09-16T00:17:32+0000	49292	0	13961
211857482296579_536948793120778	2015-09-15T18:54:29+0000	10097	6	2262
211857482296579_536505243165133	2015-09-14T17:23:04+0000	62633	1	4775
211857482296579_536209293194728	2015-09-13T22:22:41+0000	13604	0	3052
211857482296579_535530323262625	2015-09-12T14:15:19+0000	15343	2	4201
211857482296579_535173886631602	2015-09-11T18:42:30+0000	14989	0	1363
211857482296579_534873333328324	2015-09-10T19:39:36+0000	3899	0	522
211857482296579_534603266688664	2015-09-09T22:22:49+0000	26805	0	7457
211857482296579_534553566693634	2015-09-09T18:35:48+0000	9939	0	1577
211857482296579_534175430064781	2015-09-08T19:39:52+0000	21308	0	16628
211857482296579_533617560120568	2015-09-07T22:30:31+0000	22988	0	3485
211857482296579_532912790191045	2015-09-06T18:23:23+0000	25029	0	3623
211857482296579_532432393572418	2015-09-05T19:35:50+0000	58679	0	8228
211857482296579_532015216947469	2015-09-04T17:56:40+0000	25807	2	15706
211857482296579_531689116980079	2015-09-03T19:55:55+0000	20100	0	3066
211857482296579_531383373677320	2015-09-02T21:59:43+0000	17633	0	11860
211857482296579_531053493710308	2015-09-01T22:29:57+0000	12858	11	5959
211857482296579_530595277089463	2015-08-31T15:43:11+0000	31308	0	9575
211857482296579_529541640528160	2015-08-29T13:50:27+0000	20755	50	1027
211857482296579_529303707218620	2015-08-28T18:09:33+0000	12948	3	886
211857482296579_528942440588080	2015-08-27T18:00:50+0000	56165	5	129115
211857482296579_528644573951200	2015-08-26T20:22:49+0000	9222	0	914
211857482296579_528342057314785	2015-08-25T23:20:38+0000	10294	0	583
211857482296579_527917500690574	2015-08-24T17:22:41+0000	17587	0	1047
211857482296579_527206270761697	2015-08-22T16:56:19+0000	28485	1	1755
211857482296579_526248974190760	2015-08-21T01:06:56+0000	32014	1	2668
211857482296579_525857347563256	2015-08-19T20:52:31+0000	8350	0	1056
211857482296579_525543050928019	2015-08-18T20:55:44+0000	27078	0	7833
211857482296579_525416237607367	2015-08-18T12:54:16+0000	28955	0	7581
211857482296579_524808914334766	2015-08-17T00:55:50+0000	26233	0	4221
211857482296579_524408614374796	2015-08-15T19:29:46+0000	79915	0	7151
211857482296579_524257657723225	2015-08-15T13:03:38+0000	67039	0	14563
211857482296579_523670741115250	2015-08-13T20:28:56+0000	28855	1	6645
211857482296579_523431954472462	2015-08-12T23:20:30+0000	9276	0	2078
211857482296579_522415437907447	2015-08-10T20:18:58+0000	20285	0	7869
211857482296579_521661181316206	2015-08-08T15:01:49+0000	13150	0	5882
211857482296579_520832018065789	2015-08-06T12:45:53+0000	33860	0	14550
211857482296579_520551401427184	2015-08-05T19:23:42+0000	26712	0	6633
211857482296579_520243318124659	2015-08-04T22:00:17+0000	19347	3	9152
211857482296579_519843494831308	2015-08-03T19:52:40+0000	53385	0	17445
211857482296579_519138331568491	2015-08-01T16:32:58+0000	10833	0	4082
211857482296579_518803578268633	2015-07-31T22:14:10+0000	20715	0	2329
211857482296579_518398474975810	2015-07-30T14:42:56+0000	9915	1	1255
211857482296579_518133878335603	2015-07-29T21:28:19+0000	9160	1	1574
211857482296579_517764761705848	2015-07-28T18:23:58+0000	24037	0	4385
211857482296579_517143798434611	2015-07-27T20:45:54+0000	49977	0	21376
211857482296579_516423205173337	2015-07-25T18:20:19+0000	10001	0	3007
211857482296579_516005428548448	2015-07-24T15:26:58+0000	44515	0	17072
211857482296579_515759248573066	2015-07-23T21:08:42+0000	25293	0	18336
211857482296579_515159818633009	2015-07-22T15:04:53+0000	44712	0	5235
211857482296579_514715018677489	2015-07-21T14:06:01+0000	58161	0	19596
211857482296579_513541185461539	2015-07-18T21:22:37+0000	33137	0	15024
211857482296579_513141275501530	2015-07-17T22:18:23+0000	31664	0	7104
211857482296579_512592142223110	2015-07-16T16:05:57+0000	54509	0	15250
211857482296579_512342462248078	2015-07-15T21:51:40+0000	69367	0	53772
211857482296579_511831802299144	2015-07-14T21:55:38+0000	37886	37	38771
211857482296579_511316102350714	2015-07-13T15:22:50+0000	83274	1	23542
211857482296579_510157835799874	2015-07-10T21:35:02+0000	11698	0	937
211857482296579_509721259176865	2015-07-09T15:43:53+0000	24389	1	10582
211857482296579_509359929212998	2015-07-08T19:06:31+0000	23632	0	2697
211857482296579_508953592586965	2015-07-07T20:42:41+0000	22485	4	19470
211857482296579_506913169457674	2015-07-03T15:00:09+0000	29938	0	5034
211857482296579_506109909538000	2015-07-02T14:46:57+0000	89522	0	15045
211857482296579_505495562932768	2015-07-01T14:27:17+0000	179923	22	324618
211857482296579_505184262963898	2015-06-30T19:17:47+0000	11926	0	1686
211857482296579_504754233006901	2015-06-29T14:41:43+0000	57371	0	19796
211857482296579_503870396428618	2015-06-27T18:59:41+0000	71386	7	30282
211857482296579_503043023178022	2015-06-25T19:46:39+0000	118274	4	91509
211857482296579_502678026547855	2015-06-24T20:28:13+0000	8012	0	719
211857482296579_502380489910942	2015-06-23T23:58:00+0000	20238	1	11670
211857482296579_502032433279081	2015-06-23T01:43:58+0000	25806	0	3306
211857482296579_500779356737722	2015-06-19T22:32:26+0000	21039	1	776
211857482296579_500671926748465	2015-06-19T14:27:56+0000	7645	0	909
211857482296579_500307230118268	2015-06-18T19:04:34+0000	5456	0	1562
211857482296579_499990230149968	2015-06-18T00:18:42+0000	53628	0	12867
211857482296579_499542810194710	2015-06-17T00:47:26+0000	180110	0	195083
211857482296579_499463920202599	2015-06-16T20:11:00+0000	28453	0	6725
211857482296579_498964226919235	2015-06-15T14:41:27+0000	20810	0	12976
211857482296579_498029577012700	2015-06-13T00:45:54+0000	23075	1	20206
211857482296579_497607987054859	2015-06-11T17:17:03+0000	34133	4	18337
211857482296579_497498293732495	2015-06-11T10:32:08+0000	17799	0	4757
211857482296579_497174960431495	2015-06-10T13:41:12+0000	26931	4	13943
211857482296579_496908073791517	2015-06-09T21:47:02+0000	58373	2	40558
211857482296579_496278467187811	2015-06-08T13:57:13+0000	17862	2	7563
211857482296579_495951627220495	2015-06-07T13:33:48+0000	12647	0	4776
211857482296579_495181260630865	2015-06-05T14:48:01+0000	16452	4	6813
211857482296579_494811134001211	2015-06-04T16:05:13+0000	14935	0	4320
211857482296579_494301810718810	2015-06-03T13:41:08+0000	31928	0	2693
211857482296579_494007587414899	2015-06-02T20:45:29+0000	18734	0	8151
211857482296579_493573654124959	2015-06-01T21:13:46+0000	88774	0	162730
211857482296579_492875330861458	2015-05-30T18:41:05+0000	92342	10	13530
211857482296579_492529957562662	2015-05-29T14:47:20+0000	11797	0	5391
211857482296579_492270524255272	2015-05-28T21:26:18+0000	33049	0	4184
211857482296579_491904147625243	2015-05-27T21:10:30+0000	13325	0	2876
211857482296579_491646904317634	2015-05-26T20:48:29+0000	23838	0	7051
211857482296579_491307407684917	2015-05-25T19:30:46+0000	14119	0	6021
211857482296579_490445931104398	2015-05-23T20:31:36+0000	12500	0	907
211857482296579_490004174481907	2015-05-23T00:54:57+0000	12806	0	2827
211857482296579_489720451176946	2015-05-22T12:45:57+0000	7628	0	2269
211857482296579_489346701214321	2015-05-21T18:28:08+0000	15103	0	3256
211857482296579_488740247941633	2015-05-20T18:27:01+0000	10835	0	1596
211857482296579_488262471322744	2015-05-19T21:03:04+0000	12859	0	6910
211857482296579_487201608095497	2015-05-17T17:34:20+0000	7644	0	267
211857482296579_486734524808872	2015-05-16T20:02:08+0000	11574	6	7033
211857482296579_486287278186930	2015-05-15T19:15:05+0000	35297	0	6280
211857482296579_485772424905082	2015-05-14T15:27:32+0000	48516	56	127579
211857482296579_485202191628772	2015-05-12T17:14:21+0000	15470	0	6301
211857482296579_484885941660397	2015-05-11T19:41:23+0000	7844	0	2686
211857482296579_484776551671336	2015-05-11T14:49:46+0000	10547	0	1546
211857482296579_484200048395653	2015-05-09T17:13:06+0000	10536	0	973
211857482296579_483946968420961	2015-05-08T20:17:45+0000	8632	0	1374
211857482296579_483636691785322	2015-05-07T21:01:32+0000	19565	1	879
211857482296579_483326038483054	2015-05-07T00:31:32+0000	32552	0	7835
211857482296579_482979835184341	2015-05-06T00:16:23+0000	10341	0	2590
211857482296579_482292275253097	2015-05-03T16:20:55+0000	32039	0	13857
211857482296579_481020778713580	2015-04-30T15:19:19+0000	22173	1	2258
211857482296579_480682288747429	2015-04-29T17:32:47+0000	7944	0	4848
211857482296579_480291708786487	2015-04-28T21:46:49+0000	13335	0	3228
211857482296579_478992932249698	2015-04-26T16:18:28+0000	14605	0	2774
211857482296579_478042782344713	2015-04-24T23:30:01+0000	26608	0	2731
211857482296579_477890145693310	2015-04-24T18:29:31+0000	14946	0	3827
211857482296579_476982689117389	2015-04-22T21:23:36+0000	29664	1	2888
211857482296579_476380345844290	2015-04-21T15:17:41+0000	33778	0	2181
211857482296579_475879215894403	2015-04-20T18:34:17+0000	48921	0	6694
211857482296579_475458812603110	2015-04-19T16:52:27+0000	12322	0	1629
211857482296579_474936599321998	2015-04-18T17:46:48+0000	26645	0	2465
211857482296579_474475062701485	2015-04-17T20:51:49+0000	96481	5	16321
211857482296579_473849419430716	2015-04-16T19:25:43+0000	29379	8	10791
211857482296579_473353802813611	2015-04-16T00:36:46+0000	80644	0	6728
211857482296579_472900792858912	2015-04-14T23:57:13+0000	27592	0	3121
211857482296579_472071486275176	2015-04-13T00:18:54+0000	34045	1	2395
211857482296579_471362893012702	2015-04-11T16:33:48+0000	36227	0	5989
211857482296579_471022783046713	2015-04-10T19:57:15+0000	41472	2	33771
211857482296579_470599143089077	2015-04-09T19:47:43+0000	10812	0	4019
211857482296579_470491489766509	2015-04-09T14:25:54+0000	13074	0	3254
211857482296579_469661446516180	2015-04-07T19:51:04+0000	85363	0	28244
211857482296579_468808603268131	2015-04-05T13:50:42+0000	13527	1	4611
211857482296579_468178959997762	2015-04-03T23:20:31+0000	22113	0	6061
211857482296579_467756413373350	2015-04-02T19:13:49+0000	11130	0	6232
211857482296579_465583676923957	2015-03-31T23:58:33+0000	8353	0	1949
211857482296579_465524700263188	2015-03-31T23:32:21+0000	16063	0	4440
211857482296579_465518583597133	2015-03-31T23:15:31+0000	20018	0	4032
211857482296579_464963413652650	2015-03-30T18:31:42+0000	18009	0	5993
211857482296579_464262043722787	2015-03-29T00:33:54+0000	7760	0	2263
211857482296579_463741323774859	2015-03-27T16:11:00+0000	13051	1	6446
211857482296579_463387793810212	2015-03-26T18:46:04+0000	24953	0	4672
211857482296579_462637140551944	2015-03-24T22:56:56+0000	31159	0	5671
211857482296579_462096980605960	2015-03-23T17:31:27+0000	14621	0	3241
211857482296579_461175647364760	2015-03-21T20:33:49+0000	65180	1	3014
211857482296579_460677264081265	2015-03-20T21:42:52+0000	41552	0	44835
211857482296579_460151347467190	2015-03-19T15:43:54+0000	19288	0	9824
211857482296579_459332904215701	2015-03-17T23:38:23+0000	37197	0	9299
211857482296579_458643670951291	2015-03-16T14:23:07+0000	41645	0	6658
211857482296579_457607427721582	2015-03-14T18:27:19+0000	21521	0	3966
211857482296579_456972264451765	2015-03-13T17:49:45+0000	74326	0	13697
211857482296579_456862731129385	2015-03-13T13:03:39+0000	19138	0	2742
211857482296579_456494231166235	2015-03-12T21:43:57+0000	90032	0	29936
211857482296579_456444941171164	2015-03-12T18:50:06+0000	21621	0	6651
211857482296579_455421534606838	2015-03-10T21:29:51+0000	53571	2	59001
211857482296579_454980707984254	2015-03-09T20:53:13+0000	15249	0	4301
211857482296579_454450358037289	2015-03-08T17:00:43+0000	72996	1	5613
211857482296579_453823671433291	2015-03-07T14:52:29+0000	24946	0	5990
211857482296579_453403431475315	2015-03-06T19:01:38+0000	25393	0	1694
211857482296579_452682711547387	2015-03-04T23:32:05+0000	30105	0	8715
211857482296579_452050998277225	2015-03-03T18:24:27+0000	31238	0	6579
211857482296579_451641574984834	2015-03-02T17:55:33+0000	25458	2	6449
211857482296579_451326975016294	2015-03-01T22:28:19+0000	28006	5	19815
211857482296579_450526488429676	2015-02-27T22:26:52+0000	61542	0	26741
211857482296579_450296695119322	2015-02-27T12:45:53+0000	52829	0	51103
211857482296579_449754045173587	2015-02-25T23:55:45+0000	43112	1	27397
211857482296579_448936198588705	2015-02-24T00:17:45+0000	70179	0	22776
211857482296579_448350345313957	2015-02-22T15:12:34+0000	21885	16	13530
211857482296579_448034148678910	2015-02-21T22:35:11+0000	3180	0	691
211857482296579_446821765466815	2015-02-19T17:55:51+0000	4603	0	1253
211857482296579_445987188883606	2015-02-18T14:58:08+0000	13765	0	3473
211857482296579_444619079020417	2015-02-15T14:23:07+0000	15425	0	1995
211857482296579_443878462427812	2015-02-13T17:16:09+0000	24082	0	6222
211857482296579_443335659148759	2015-02-12T17:08:45+0000	10689	1	2439
211857482296579_442865389195786	2015-02-11T15:36:10+0000	20057	1	7275
211857482296579_441734682642190	2015-02-08T17:10:42+0000	39938	1	3251
211857482296579_441024102713248	2015-02-06T19:58:23+0000	12245	0	946
211857482296579_440682102747448	2015-02-05T21:11:12+0000	33025	0	5837
211857482296579_440317452783913	2015-02-04T21:52:52+0000	21122	0	4532
211857482296579_439490716199920	2015-02-02T19:37:54+0000	30697	263	11016
211857482296579_438706346278357	2015-01-31T23:44:02+0000	31470	0	8085
211857482296579_437731826375809	2015-01-29T17:39:19+0000	14183	0	4535
211857482296579_437016966447295	2015-01-27T23:52:56+0000	21461	0	1692
211857482296579_436221606526831	2015-01-25T20:48:22+0000	27095	0	1253
211857482296579_435868539895471	2015-01-24T21:57:22+0000	21606	0	7528
211857482296579_434193713396287	2015-01-20T23:50:34+0000	47868	12	49484
211857482296579_433386620143663	2015-01-18T22:58:51+0000	28847	0	14954
211857482296579_431965086952483	2015-01-15T16:44:33+0000	16936	1	11360
211857482296579_430810363734622	2015-01-12T21:40:39+0000	33195	0	3596
211857482296579_429472357201756	2015-01-09T19:35:36+0000	29893	4	9022
211857482296579_427073257441666	2015-01-04T20:44:23+0000	22035	0	10226
211857482296579_424472631035062	2014-12-30T18:58:55+0000	16829	0	4453
211857482296579_423064637842528	2014-12-28T12:51:42+0000	26950	0	8630
211857482296579_420050368143955	2014-12-23T21:11:10+0000	35628	1	8
211857482296579_419470201535305	2014-12-23T00:06:17+0000	37575	4	21396
211857482296579_417197965095862	2014-12-20T13:18:01+0000	30667	0	7876
211857482296579_417299891752336	2014-12-19T22:00:32+0000	91990	0	10327
211857482296579_417166788432313	2014-12-19T15:56:15+0000	48827	19	32245
211857482296579_416907921791533	2014-12-18T23:41:36+0000	16374	0	2572
211857482296579_416557228493269	2014-12-18T12:05:43+0000	22175	0	5098
211857482296579_416114641870861	2014-12-17T18:02:55+0000	142607	4	68542
211857482296579_415543865261272	2014-12-16T18:00:02+0000	46253	0	15394
211857482296579_415518068597185	2014-12-16T16:47:32+0000	127223	0	28962
211857482296579_415108275304831	2014-12-15T18:26:12+0000	15834	0	4918
211857482296579_414086338740358	2014-12-13T12:41:42+0000	39793	0	13821
211857482296579_413655442116781	2014-12-12T15:01:24+0000	33105	0	3827
211857482296579_413560075459651	2014-12-12T10:50:00+0000	36687	0	11739
211857482296579_413186472163678	2014-12-11T15:15:53+0000	19282	0	7249
211857482296579_412254432256882	2014-12-09T21:13:34+0000	51041	0	18947
211857482296579_411653062317019	2014-12-08T18:23:25+0000	20802	2	15449
211857482296579_411050579043934	2014-12-07T10:12:49+0000	28341	0	636
211857482296579_410794062402919	2014-12-06T21:20:52+0000	18119	0	2002
211857482296579_410377239111268	2014-12-05T20:37:56+0000	43448	1	3417
211857482296579_410136192468706	2014-12-05T10:27:20+0000	25052	0	6648
211857482296579_409958649153127	2014-12-04T22:33:33+0000	19715	0	10962
211857482296579_409820102500315	2014-12-04T15:01:51+0000	17283	7	16706
211857482296579_409502155865443	2014-12-03T17:06:21+0000	18059	0	5192
211857482296579_409361822546143	2014-12-03T11:12:40+0000	25519	0	9350
211857482296579_409012052581120	2014-12-02T14:57:29+0000	14142	0	3488
211857482296579_407801142702211	2014-11-30T01:15:29+0000	15229	0	3695
211857482296579_407321752750150	2014-11-28T21:37:57+0000	20890	1	3279
211857482296579_406969942785331	2014-11-27T22:30:01+0000	40794	0	11220
211857482296579_406460449502947	2014-11-26T20:10:57+0000	7260	0	2754
211857482296579_405866699562322	2014-11-25T17:34:21+0000	10078	0	1850
211857482296579_405409309608061	2014-11-24T22:21:00+0000	16919	0	6855
211857482296579_403815936434065	2014-11-20T22:40:21+0000	11419	0	4161
211857482296579_403387689810223	2014-11-19T22:10:01+0000	14261	0	6339
211857482296579_402570753225250	2014-11-17T19:10:23+0000	12599	1	1381
211857482296579_401693916646267	2014-11-15T14:10:09+0000	18800	0	11027
211857482296579_400653443416981	2014-11-12T23:07:55+0000	17898	0	7587
211857482296579_400069936808665	2014-11-11T11:05:57+0000	38379	0	17852
211857482296579_399704800178512	2014-11-10T14:05:43+0000	15892	0	123
211857482296579_398630433619282	2014-11-07T22:09:22+0000	16439	2	8909
211857482296579_397763377039321	2014-11-05T19:20:01+0000	18949	0	10042
211857482296579_397377630411229	2014-11-04T20:44:48+0000	27879	0	5228
211857482296579_396795467136112	2014-11-03T16:21:27+0000	16841	0	13574
211857482296579_395330613949264	2014-10-31T14:56:43+0000	14468	0	5316
211857482296579_394922440656748	2014-10-30T17:55:05+0000	32466	1	12949
