post_id	date	message	num_likes	num_angry	num_shares
211857482296579_407321752750150	2014-11-28T21:37:57+0000	"Nesta data 647 novos Sargentos da Aeron\u00e1utica formaram-se na Escola de Especialistas de Aeron\u00e1utica - Guaratinguet\u00e1/SP.\n\n Num momento onde a \"Presidenta\" - Chefe Suprema das For\u00e7as Armadas - deixa suas digitais no maior esc\u00e2ndalo de corrup\u00e7\u00e3o do Brasil \"+ de R$ 10 bilh\u00f5es\", nos assusta a baixa remunera\u00e7\u00e3o recebida por estes jovens militares.\n\n- Remunera\u00e7\u00e3o bruta: R$ 3.459,00 (soldo + adicional + habilita\u00e7\u00e3o);\n\n- Remunera\u00e7\u00e3o l\u00edquida: R$ 2.830,00 (descontados IR + pens\u00e3o + fundo de sa\u00fade).\n\n Felizmente esta \"comandanta\" n\u00e3o \u00e9 o espelho da tropa."	20890	1	3279
211857482296579_406969942785331	2014-11-27T22:30:01+0000	"\"O Estatuto do Desarmamento est\u00e1 em vigor h\u00e1 mais de 10 anos e n\u00e3o se viu um bandido devolver sua sua arma ou a viol\u00eancia diminuir. Faz-se necess\u00e1rio dar oportunidade para o cidad\u00e3o de bem poder proteger sua resid\u00eancia ou fam\u00edlia quando estes forem amea\u00e7ados por quem n\u00e3o est\u00e1 disposto a cumprir as leis.\"\n\nAudi\u00eancia P\u00fablica sobre o projeto de lei 3722/12 do deputado Peninha (PMDB/SC), que facilita a aquisi\u00e7\u00e3o de arma de fogo para o cidad\u00e3o de bem.\n\nCom Eduardo Bolsonaro, Rog\u00e9rio Peninha Mendon\u00e7a e  Bene Barbosa."	40794	0	11220
211857482296579_406460449502947	2014-11-26T20:10:57+0000	"ENTREVISTA COM Jair Messias Bolsonaro (PERSPECTIVAS PARA O FUTURO DO BRASIL):\n\n- Assuntos Abordados: \n\n. Urnas Eletr\u00f4nicas; \n. Petrobras;\n. Novo Congresso; \n. Desmilitariza\u00e7\u00e3o das Pol\u00edcias Militares e unifica\u00e7\u00e3o das Pol\u00edcias;\n. Desarmamento do cidad\u00e3o de bem;\n. O sucateamento e o poss\u00edvel posicionamento das FFAA no atual momento pol\u00edtico;\n. O PT e o \u00f3timo relacionamento com o Estado Isl\u00e2mico, FARC etc;\n. A\u00e9cio (PSDB) e Dilma (PT);\n. Manifesta\u00e7\u00f5es contra a corrup\u00e7\u00e3o nas ruas;\n. Economia no Brasil;\n. Foro de S\u00e3o Paulo e outros; http://goo.gl/FjzU8E"	7260	0	2754
211857482296579_405866699562322	2014-11-25T17:34:21+0000	"25 DE NOVEMBRO, DIA INTERNACIONAL DE COMBATE \u00c0 VIOL\u00caNCIA CONTRA A MULHER.\n\n\"Belos e inflamados\" discursos s\u00e3o proferidos em todas as esferas legislativas, apesar da Lei Maria da Penha, nada mais \u00e9 feito de concreto para que a quantidade de assassinatos crescentes deixem de ser cometidos covardemente contra as mulheres, as maiores v\u00edtimas dos crimes passionais, na maioria das vezes ocorridos por motivos banais.\n\nApresentamos projeto de lei que torna o crime passional de qualquer natureza em crime hediondo. Entenda. http://goo.gl/fplsX9"	10078	0	1850
211857482296579_405409309608061	2014-11-24T22:21:00+0000	"Em menos de 35 segundos e diante de dezenas de Oficais Generais da ativa, o deputado Jair Bolsonaro definiu a Comiss\u00e3o da Verdade de Dilma Rousseff: \u201dAs prostitutas canonizam a cafetina\u201d. Assista o v\u00eddeo. http://goo.gl/bcK9We"	16919	0	6855
211857482296579_403815936434065	2014-11-20T22:40:21+0000	"PARA A ESQUERDA SEQUESTRO N\u00c3O \u00c9 CRIME. DECAPITAR SERIA ALTRU\u00cdSTICO (PREOCUPA\u00c7\u00c3O COM O BEM ESTAR E FELICIDADE ALHEIA)?:\n\nEm audi\u00eancia p\u00fablica o Deputado Alfredo Sirkis confessa que manteve em c\u00e1rcere privado (seq\u00fcestrado), por 41 dias, o embaixador su\u00ed\u00e7o Giovanni Bucher. Justifica, ao Deputado Jair Bolsonaro, que seu crime hediondo foi um ato humanit\u00e1rio e democr\u00e1tico. \n\nPodemos concluir que o Estado Isl\u00e2mico ao decaptar europeus e americanos tamb\u00e9m luta por democracia. http://goo.gl/XiiMWn"	11419	0	4161
211857482296579_403387689810223	2014-11-19T22:10:01+0000	"Bolsonaro questiona Ministro de Estado das Rela\u00e7\u00f5es Exteriores e fala sobre avan\u00e7o do comunismo no Brasil financiado pelo pr\u00f3prio governo brasileiro. http://goo.gl/Z3TBRf"	14261	0	6339
211857482296579_402570753225250	2014-11-17T19:10:23+0000	"Reinaldo Azevedo:\n\nConfesso que leio o blog do jornalista Reinaldo Azevedo e pouco me importava o que ele achava de mim, contudo quando passa a escrever sobre \"Os Bolsonaros\" pauta-se pela mesma m\u00eddia chapa branca que tanto combate.\n\nEm nota de 16 de novembro, destila todo seu \u00f3dio em quem combate a esquerda desde o tempo em que ele, Reinaldo, nutria simpatia para falar o menos.\n\nAo contr\u00e1rio do que escreve, estive em Copacabana no dia 15, usei da palavra, e nada falei sobre \" interven\u00e7\u00e3o militar\". Por tabela Reinaldo ainda minimiza a import\u00e2ncia da discuss\u00e3o do kit-gay.\n\nEm mat\u00e9ria anterior desdenha meus quase meio milh\u00e3o de votos como se viesse de uma simples polariza\u00e7\u00e3o com Jean Wyllys.\n\nReinaldo, continuarei lendo seu blog, ele \u00e9 um dos poucos que ajuda o brasileiro a compreender os males da esquerda e reconhe\u00e7o possuir defeitos, contudo nenhum dos citados em sua mat\u00e9ria. http://goo.gl/GNCtgG"	12599	1	1381
211857482296579_401693916646267	2014-11-15T14:10:09+0000	"SEGUIDORES DOS IDEAIS DO ASSASSINO CHE GUEVARA:\n\nO discurso de Dilma em Cuba na inaugura\u00e7\u00e3o do porto de Mariel mostra a afinidade com os irm\u00e3os Castro, o bolivarianismo e o desd\u00e9m com os brasileiros. Trama oriunda no Foro de S\u00e3o Paulo.\n\n\"CIDAD\u00c3O DESARMADO, P\u00c1TRIA E LIBERDADE AMEA\u00c7ADAS\"\n\nN\u00c3O DEIXE DE ASSISTIR A ESSA BARBARIDADE. http://goo.gl/SrkuyC"	18800	0	11027
211857482296579_400653443416981	2014-11-12T23:07:55+0000	"Em sess\u00e3o de homenagem \u00e0 For\u00e7a Expedicion\u00e1ria Brasileira, Jair Messias Bolsonaro alerta que nos livramos do nazismo em 45, contudo o comunismo novamente volta a nos assombrar com o PT, PCdoB e PSOL. http://goo.gl/gLwZ7N"	17898	0	7587
211857482296579_400069936808665	2014-11-11T11:05:57+0000	"Deputado Estadual (RJ), Flavio Bolsonaro aciona Minist\u00e9rio P\u00fablico Federal para investigar poss\u00edveis crimes existentes na assinatura de conv\u00eanio entre governo da Venezuela e MST. Al\u00e9m da quest\u00e3o financeira, s\u00e3o nossa soberania e liberdade que est\u00e3o em cheque. Veja o teor da Representa\u00e7\u00e3o clicando no link. http://goo.gl/4kdvfb"	38379	0	17852
211857482296579_399704800178512	2014-11-10T14:05:43+0000	"PT & PSDB: O BRASIL MERECE ALGO MELHOR.\n\nPraticamente metade dos que votaram em A\u00e9cio no segundo turno, o fizeram porque eram oposi\u00e7\u00e3o ao PT, como o meu caso, e N\u00c3O por apoio ao PSDB.\n\nComplementando Olavo de Carvalho; se os que defendem a redu\u00e7\u00e3o da maioridade penal, as crian\u00e7as nas escolas (contra a doutrina\u00e7\u00e3o ideol\u00f3gica e de g\u00eanero), a meritocracia, a propriedade privada, a internet livre, a revoga\u00e7\u00e3o do Estatuto do Desarmamento, etc, s\u00e3o de Direita, eu orgulhosamente integro o time de Olavo.\n\nEsta dupla do mesmo PT/PSDB vai se surpreender com uma forte candidatura da Direita em 2018."	15892	0	123
211857482296579_398630433619282	2014-11-07T22:09:22+0000	"CAPEL\u00c3O PAGA PARA SAIR DO EX\u00c9RCITO:\n\nEm 2014, at\u00e9 a presente data, 221 oficiais das For\u00e7as Armadas pediram demiss\u00e3o ou foram demitidos (concursos p\u00fablicos). O n\u00famero de sargentos \u00e9 pelo menos o dobro.\n\nA desmotiva\u00e7\u00e3o para a carreira tem origem na Medida Provis\u00f3ria 2215/2001 (originariamente MP 2131/2000 - Lei de Remunera\u00e7\u00e3o dos Militares) que, pasmem, completa agora em dezembro 14 anos sem ser votada.\n\nNascida no governo FHC e encampada por Lula / Dilma, o objetivo da MP \u00e9 desgastar as For\u00e7as Armadas que s\u00e3o o \u00faltimo obst\u00e1culo para que a esquerda fa\u00e7a valer sua vontade pol\u00edtica em todo o Brasil."	16439	2	8909
211857482296579_397763377039321	2014-11-05T19:20:01+0000	"Flavio Bolsonaro ataca o conv\u00eanio do MST e Venezuela (Foro de S\u00e3o Paulo). http://goo.gl/GDQtWL"	18949	0	10042
211857482296579_397377630411229	2014-11-04T20:44:48+0000	"Hoje, meia noite, o Policial Federal Eduardo Bolsonaro, eleito deputado federal por SP, estar\u00e1 no programa THE NOITE, do SBT, com Danilo Gentili. Em pauta a passeata da Av. Paulista do \u00faltimo s\u00e1bado e os assuntos ligados a ela."	27879	0	5228
211857482296579_396795467136112	2014-11-03T16:21:27+0000	"Livro did\u00e1tico adotado nas escolas p\u00fablicas do Distrito Federal. Tudo conduz para uma aproxima\u00e7\u00e3o cada vez maior com a ditadura cubana.\n\nH\u00e1 que ser lembrado o que \u00e9 atribu\u00eddo a Antonio Gramsci, te\u00f3rico italiano do comunismo: \u201cN\u00c3O TOMEM QUART\u00c9IS, TOMEM ESCOLAS E UNIVERSIDADES, N\u00c3O ATAQUEM BLINDADOS, ATAQUEM ID\u00c9IAS.\u201d"	16841	0	13574
211857482296579_395330613949264	2014-10-31T14:56:43+0000	"Entrevista Via FanPage Minha Bras\u00edlia. http://goo.gl/BoZyxD"	14468	0	5316
211857482296579_394922440656748	2014-10-30T17:55:05+0000	"Enquanto a economia brasileira afunda com a est\u00e1tica do governo do PT, demonstrando ignorar investidores e quem verdadeiramente gera emprego em territ\u00f3rio nacional, Dilma apoia di\u00e1logo com terroristas do Estado Isl\u00e2mico e tenta posar de democrata, ridicularizando a na\u00e7\u00e3o brasileira que repudia o terrorismo. Esta \"presidenta\" n\u00e3o pode continuar levando nosso rico Brasil ao completo caos. http://goo.gl/25yHIh"	32466	1	12949
211857482296579_394318914050434	2014-10-29T15:15:08+0000	"Mesmo com oposi\u00e7\u00e3o do PT, PSOL e PCdoB, deputados federais aprovam revoga\u00e7\u00e3o do decreto 8243/14. Regimentalmente mat\u00e9ria agora vai ao Senado, para enfim, ratificar ou n\u00e3o a proposta. http://goo.gl/h23rzA"	34000	0	7521
211857482296579_392951467520512	2014-10-26T13:49:46+0000	"DOLEIRO ALBERTO YOUSSEF:\n\nQuando Alberto Youssef revelou aos investigadores da PF que tinha condi\u00e7\u00f5es de levantar os n\u00fameros das contas, os valores e as datas das opera\u00e7\u00f5es em para\u00edsos fiscais realizadas por ele e por instru\u00e7\u00e3o da c\u00fapula do PT, tornou-se um s\u00e9rio candidato a ser um NOVO CELSO DANIEL.\n\nDeputado Federal - Jair Bolsonaro."	56586	0	16998
211857482296579_392194460929546	2014-10-24T20:30:01+0000	"DITADURA A VISTA."	65345	2	133762
211857482296579_392135944268731	2014-10-24T17:13:33+0000	""	23160	1	22754
211857482296579_391819404300385	2014-10-23T21:41:55+0000	"CANAD\u00c1 CONTRA O TERRORISMO:\n\nEm um pa\u00eds s\u00e9rio, esse \u00e9 o tratamento recebido quando um agente de seguran\u00e7a age em prol do cidad\u00e3o de bem. Se fosse no Brasil, a hist\u00f3ria seria diferente. Ativistas e pol\u00edticos ditos defensores de Direitos Humanos (PSOL, PT e PCdoB) chorariam a morte do terrorista e perseguiriam o bravo homem que arriscou sua vida em prol de outrem.\n\nO policial do parlamento canadense, Kevin Vickers, est\u00e1 sendo tratado como her\u00f3i nacional por seu ato de bravura.\n\nVia Bolsonaro Zuero 3.0"	32234	0	293
211857482296579_391440021004990	2014-10-22T23:33:01+0000	"http://goo.gl/ri90I0"	19300	0	1582
211857482296579_391187791030213	2014-10-22T10:41:56+0000	"Via Carlos Bolsonaro (vereador - Rio de Janeiro / RJ)"	5827	0	54
211857482296579_390856884396637	2014-10-21T13:53:57+0000	"Foto de Capa (21/10/2014)."	17014	46	748
211857482296579_390535614428764	2014-10-20T22:00:01+0000	"V\u00cdDEO DE BOLSONARO EM COPACABANA:\n\nDilma n\u00e3o apresentou seu programa de governo, porque se eleita, para o PT VALE TUDO.\n\nEm Copacabana estive com o candidato A\u00e9cio na esperan\u00e7a de evitar a cubaniza\u00e7\u00e3o do Brasil. http://goo.gl/AEy4np\n\nVoc\u00ea que pretende anular seu voto n\u00e3o se esque\u00e7a, quer queira ou n\u00e3o, estamos no mesmo barco. Seu protesto nas urnas poder\u00e1 valer a perda de nossa liberdade, afinal a esquerda n\u00e3o conseguiu isso pela guerrilha no passado,  e espero que n\u00e3o consiga dia 26 pelo voto (nulo / branco) dos \u201crevoltados com a pol\u00edtica\u201d, ou desconhecedores da recente hist\u00f3ria do Brasil.\n\nOBS: Concordo com aqueles que questionam a atual falta de op\u00e7\u00e3o, contudo usemos o crit\u00e9rio do \u201cmenos ruim\u201d.\n\nUm abra\u00e7o,\nJair Messias Bolsonaro."	16871	0	6604
211857482296579_389682477847411	2014-10-18T22:58:39+0000	"COPACABANA / A\u00c9CIO / BOLSONARO:\n\nNeste domingo \u00e0s 10h, no posto 6 em Copacabana, o candidato A\u00e9cio Neves iniciar\u00e1 uma caminhada.\n\n\u00c0s 9h no mesmo local, estarei presente para agradecer seu apoio por ocasi\u00e3o de minha reelei\u00e7\u00e3o.\n\nDia 26/10 o Brasil decidir\u00e1 seu futuro, se marchar\u00e1 em dire\u00e7\u00e3o a Cuba com o PT ou se ver\u00e1 suas esperan\u00e7as numa democracia.\n\nCom Dilma reeleita o PT ficar\u00e1 40 anos no Poder na ditadura do proletariado.\n\nUm fraterno abra\u00e7o,\nJair Messias Bolsonaro."	31278	0	5240
211857482296579_388432087972450	2014-10-15T22:52:09+0000	"HOJE NO CONGRESSO NACIONAL:\n\nDiante de comitiva de militares de v\u00e1rios pa\u00edses o deputado federal Jair Bolsonaro discursa sobre:\n- O Foro de SP;\n- O Programa Mais Bananas do PT;\n- A verdadeira taxa de desemprego no Brasil (uma das maiores do mundo);\n- A Comiss\u00e3o Nacional da Verdade, onde as prostitutas canonizam as cafetinas e a farsa do \"Mais M\u00e9dicos\" cubanos no Brasil. http://goo.gl/6zTQJN"	27104	0	28901
211857482296579_387949004687425	2014-10-14T20:27:59+0000	""	9480	0	64
211857482296579_387801488035510	2014-10-14T14:14:20+0000	"Bolsonaro desmente, com argumentos simples, r\u00f3tulos propositais atribu\u00eddos \u00e0 sua pessoa. http://goo.gl/mIHh0z\n\nLink da mat\u00e9ria citada no v\u00eddeo: http://goo.gl/yO9O1a"	9905	0	2621
211857482296579_387228034759522	2014-10-13T11:49:04+0000	"Eduardo Jorge admite o que Dilma sempre escondeu: \"\u00c9ramos a favor da ditadura do proletariado\".\n\nCumprimento Felipe Moura Brasil e solicito que assistam aos dois breves v\u00eddeos da mat\u00e9ria. http://goo.gl/XfcAqd\n\nUm abra\u00e7o a todos.\n\nJair Bolsonaro."	21905	0	15562
211857482296579_386930831455909	2014-10-12T20:29:07+0000	"DIA DAS CRIAN\u00c7AS: Botando a molecada em forma desde cedo. \nDa esquerda para a direita: Carlos Bolsonaro, Eduardo Bolsonaro e Flavio Bolsonaro.\n\nEm Praia Grande / SP (agosto / 1986)."	34330	1	1229
211857482296579_386471114835214	2014-10-11T20:36:37+0000	"A proposital esculhamba\u00e7\u00e3o dos Profissionais de Sa\u00fade Brasileiros e o Programa do PT que traz \"m\u00e9dicos cubanos\" para o Brasil. Entenda o que h\u00e1 por tr\u00e1s disso. http://goo.gl/fbEYrO"	14447	0	7460
211857482296579_386056974876628	2014-10-11T00:17:15+0000	"Anivers\u00e1rio da Cavalaria da Pol\u00edcia Militar do Estado de S\u00e3o Paulo na Av. Tiradentes. Admira\u00e7\u00e3o e Reconhecimento!\n\nCom Eduardo Bolsonaro e Coronel Telhada"	20664	0	1210
211857482296579_385522534930072	2014-10-09T23:00:43+0000	"Valoriza\u00e7\u00e3o das For\u00e7as Armadas:"	53659	0	21610
211857482296579_384771838338475	2014-10-08T23:00:01+0000	"Agrade\u00e7o mais uma publica\u00e7\u00e3o e a sinceridade de Rodrigo Constantino referente \u00e0 minha pessoa. Temos agora um inimigo em comum que todos brasileiros decentes e trabalhadores temos que enfrentar, o PT. Solicito aos senhores que acessem e comentem.\n\nUm fraterno abra\u00e7o a Constantino e a todos que de alguma forma acompanham nosso trabalho;\n\nJair Bolsonaro.\n\nhttp://goo.gl/32SzXQ"	27026	0	6817
211857482296579_384685358347123	2014-10-08T11:40:39+0000	"BOLSONARO:\n\n\u201c...\u2014 MESMO QUE ELE N\u00c3O QUEIRA, VOTO NO A\u00c9CIO \u2014 diz o deputado .\n    \u2014 O grande mal do Brasil \u00e9 o PT. Se Dilma conseguir a reelei\u00e7\u00e3o, n\u00e3o fugiremos de uma ida para Cuba sem escala na Venezuela. \u00c9 um governo que se preocupa em caluniar as For\u00e7as Armadas 24 horas por dia \u2014 continua ele, que \u00e9 militar da reserva\u2026\u201d\n\nLeia mais: http://goo.gl/YPxQdG"	56553	0	15879
211857482296579_384435215038804	2014-10-07T22:57:16+0000	"Felipe Moura Brasil, colunista da Veja online, relatou um encontro casual meu com uma colega sua que exp\u00f4s os motivos que a faziam n\u00e3o gostar de mim. Um dos principais; possuia amigos gays e dizia que eu seria homof\u00f3bico. Conversa esclarecedora mudou a opini\u00e3o da jovem.\n\nDeclaro ainda que n\u00e3o sabia que tal conversa iria parar na internet ou qualquer outro meio de comunica\u00e7\u00e3o. Pe\u00e7o ler e comentar.\n\nUm abra\u00e7o e mais uma vez obrigado.\n\nJair Messias Bolsonaro.\n\n(corre\u00e7\u00e3o)\n\nLink: http://goo.gl/yIV0XG"	17347	0	4369
211857482296579_384297735052552	2014-10-07T17:45:56+0000	""	75273	2840	3363
211857482296579_383295751819417	2014-10-06T02:12:04+0000	"Agradecemos os 707.138 votos de confian\u00e7a.\n\nA partir de hoje come\u00e7amos uma nova batalha. Rumo ao Planalto em 2018."	80429	2	14080
211857482296579_382492385233087	2014-10-04T11:39:49+0000	"ELEI\u00c7\u00d5ES 2014:\n\nAgrade\u00e7o a todos que me acompanham na pol\u00edtica. Leio quase todos os coment\u00e1rios recebidos, o que me permite refletir e obter for\u00e7as para buscar o melhor para o nosso Brasil.\n\nA C\u00e2mara e o Senado podem ser o filtro de todo o lixo produzido pelo Pal\u00e1cio do Planalto mas, para isso, sua qualidade tem que melhorar. E muito.\n\nPor tais motivos, pe\u00e7o a todos os eleitores que, neste domingo, ajudem na minha reelei\u00e7\u00e3o, assim como na elei\u00e7\u00e3o do Policial Federal Eduardo Bolsonaro, por S\u00e3o Paulo.\n\nMeu pedido \u00e9 para que contatem parentes e amigos neste s\u00e1bado, seja pessoalmente, pelas redes sociais, telefonemas ou qualquer outro meio vi\u00e1vel.\n\nELEITORES DO ESTADO S\u00c3O PAULO:\n\nDEPUTADO FEDERAL \u2013 Eduardo Bolsonaro - 2070\n\nELEITORES DO ESTADO DO RIO DE JANEIRO:\n\nDEPUTADO ESTADUAL \u2013 Flavio Bolsonaro \u2013 11.120\n\nDEPUTADO FEDERAL \u2013 JAIR BOLSONARO - 1120\n\nAntecipadamente, agrade\u00e7o o apoio de todos."	19263	1	3300
211857482296579_382067065275619	2014-10-03T15:05:11+0000	"DEBATE MED\u00cdOCRE AT\u00c9 PARA UMA DISPUTA DE PREFEITURA DE 1.000 HABITANTES.\n\nNADA SE DISCUTIU SOBRE OS SEGUINTES FATOS:\n\n- O Brasil ter a maior taxa de desemprego do mundo j\u00e1 que, para o PT, os 56 milh\u00f5es benefici\u00e1rios do Bolsa Fam\u00edlia s\u00e3o considerados empregados;\n\n- A doa\u00e7\u00e3o do nosso NI\u00d3BIO;\n\n- O Decreto 8.243/14;\n\n- A importa\u00e7\u00e3o de bananas do Equador quando o Brasil \u00e9 grande produtor (SP / SC / BA); (acordos oriundos do Foro de SP).\n\n- Ter o Ministro da Defesa que n\u00e3o sabe a diferen\u00e7a entre um capacete e um penico;\n\n- A necessidade de termos uma pol\u00edtica de Planejamento Familiar;\n\n- A dificuldade de ser patr\u00e3o (empregador) no Brasil;\n\n- Autodetermina\u00e7\u00e3o dos povos ind\u00edgenas que, segundo a ONU, levar\u00e1 o Brasil a criar Estados independentes como o Ianom\u00e2mi e o Raposa Serra do Sol;\n\n- O Estatuto da acelera\u00e7\u00e3o da viol\u00eancia, conhecido como Estatuto do Desarmamento;\n\n- O plano do PT que cria cotas para professores gays no ensino fundamental, desconstr\u00f3i a heteronormatividade e demoniza os crist\u00e3os;\n\n- A pol\u00edtica da luta de classes largamente usada pelo PT jogando negros contra brancos, homossexuais contra heterossexuais, ricos contra pobres e pais contra filhos;\n\n- A iminente regulamenta\u00e7\u00e3o (censura), por decreto, do Marco Civil da Internet;\n\n- A impunidade das a\u00e7\u00f5es criminosas do MST e MTST;\n\n- O curr\u00edculo escolar sobrecarregado de ideologia de esquerda onde Jos\u00e9 Dirceu e Jos\u00e9 Geno\u00edno s\u00e3o tratados como her\u00f3is;\n\n- O fim da Propriedade Privada via Emenda Constitucional n\u00ba 81;\n\n- O trabalho escravo, longe de esposas e filhos menores, executado por m\u00e9dicos cubanos (muitos agentes e militares leais a Fidel Castro) em todo o territ\u00f3rio brasileiro;\n\n- A desconfian\u00e7a que as urnas eletr\u00f4nicas impe\u00e7am a aplica\u00e7\u00e3o da vontade popular;\n\nA MINHA PERGUNTA DEPOIS DE ASSISTIR EST\u00c1 MEDIOCRIDADE: PODEREMOS DISPUTAR ELEI\u00c7\u00d5ES PRESIDENCIAIS EM 2018 OU TUDO J\u00c1 ESTAR\u00c1 DOMINADO PELA ATUAL CAMARILHA DE ESQUERDA?\n\nLEMBRE-SE! AS FOR\u00c7AS ARMADAS S\u00c3O O \u00daLTIMO OBST\u00c1CULO PARA O SOCIALISMO (COMUNISMO) SER IMPOSTO NO BRASIL."	51682	1	31620
211857482296579_381752108640448	2014-10-02T23:30:01+0000	"Via Eduardo Bolsonaro"	29424	0	21827
211857482296579_381504908665168	2014-10-02T13:33:34+0000	"Palavras do meu garoto, o Policial Federal Eduardo Bolsonaro."	4525	0	19
211857482296579_381069858708673	2014-10-01T15:43:14+0000	"LEI DA PALMADA: (pe\u00e7o tamb\u00e9m, se poss\u00edvel, leitura do curto texto abaixo).\n\nUtilizei de todos os Artif\u00edcios Regimentais para impedir a vota\u00e7\u00e3o do ent\u00e3o projeto de Lei da Palmada, recolhendo assinaturas obrigando que a mat\u00e9ria fosse apreciada via vota\u00e7\u00e3o no plen\u00e1rio da C\u00e2mara dos Deputados. Entretanto, tal artif\u00edcio perdeu validade ap\u00f3s press\u00e3o do Governo, via uso da imagem popular da apresentadora Xuxa e do presidente da C\u00e2mara e do Senado, for\u00e7ando os parlamentares a retirarem assinaturas do documento, ganhando assim novamente tramita\u00e7\u00e3o antiga, via Comiss\u00e3o Especial (artif\u00edcio criado para aprovar projetos sem que passem por vota\u00e7\u00e3o no Plen\u00e1rio).\n\nA proposta ent\u00e3o foi aprovada e sancionada por Dilma Rousseff (PT).\n\n\u00c9 claro que nenhum ser provido de intelig\u00eancia \u00e9 a favor de que se espanquem crian\u00e7as, puni\u00e7\u00e3o que j\u00e1 est\u00e1 prevista em lei h\u00e1 tempos caso isso ocorra. Contudo, criminalizar uma palmada corretiva, utilizada como \u00faltimo recurso na educa\u00e7\u00e3o de um filho, \u00e9 a clara prova de interfer\u00eancia desproporcional do Estado no seio familiar.\n\nA destrui\u00e7\u00e3o do pilar fundamental da sociedade \u00e9 a maior prova do principal objetivo deste governo: \u201cSegregar para Conquistar\u201d.\n\nAssista nosso discurso sobre o assunto, clicando no link: http://goo.gl/MJdZfc"	44652	4	75708
211857482296579_380569752092017	2014-09-30T15:28:37+0000	"Travessia das barcas (Niter\u00f3i - Rio)."	7822	0	256
211857482296579_380048185477507	2014-09-29T16:21:43+0000	"Anivers\u00e1rio da cidade  de Resende - RJ."	10320	0	539
211857482296579_379662402182752	2014-09-28T20:08:52+0000	"Bolsonaro d\u00e1 aula de hist\u00f3ria e refresca a mem\u00f3ria de \"juristas\" na Comiss\u00e3o de Constitui\u00e7\u00e3o e Justi\u00e7a da C\u00e2mara dos Deputados. http://goo.gl/TnGg2H"	10247	0	5603
211857482296579_378843268931332	2014-09-27T13:30:33+0000	"NENHUM BOLSONARO J\u00c1 EST\u00c1 ELEITO:\n\nCaros amigos,\n\nNesta reta final existem muitos simpatizantes que cr\u00eaem j\u00e1 estarmos eleitos, h\u00e1 tamb\u00e9m aqueles que utilizam tais alega\u00e7\u00f5es para angariar votos e nos desqualificar para obter sua aten\u00e7\u00e3o.\n\nGostaria de esclarecer aos senhores que o voto jamais pode ser unicamente reflexo de necessidade, mas sim, resultado de um trabalho desenvolvido ou ideais defendidos.\n\nPe\u00e7o que n\u00e3o caiam nesse tipo de especula\u00e7\u00e3o, n\u00e3o mudem seu voto e, se poss\u00edvel, conven\u00e7a um parente ou amigo dos motivos que levariam a votar em um Bolsonaro. \n\nTemos que nos fortalecer e mostrar que o lado direito tem cara e voto.\n\nPrecisamos mostrar for\u00e7a nas elei\u00e7\u00f5es e continuarmos sendo uma das  principais, mesmo que na maior parte da vezes, os \u00fanicos contrapontos a este governo que cultua e se fortalece aliando-se \u00e0 ditaduras comunistas mundo \u00e0 fora, fato que est\u00e1 acabando com o Brasil.\n\nVamos juntos at\u00e9 o fim!\n\nUm abra\u00e7o,\n\nJair Bolsonaro.\n\n. V\u00eddeo para ser mostrado de Jair Bolsonaro: http://goo.gl/ZgEKuQ\n#RJ #DEPUTADOFEDERAL #1120\n\n. Quem \u00e9 Flavio Bolsonaro: http://goo.gl/G24KBr\n#RJ #DEPUTADOESTADUAL #11.120\n\n. Quem \u00e9 Eduardo Bolsonaro: http://goo.gl/LjE4jJ\n#SP #DEPUTADOFEDERAL #2070"	13779	0	6900
211857482296579_378387398976919	2014-09-26T17:19:27+0000	"Hoje tamb\u00e9m estivemos conversando pelo Cal\u00e7ad\u00e3o de Bangu, na cidade do Rio de Janeiro - RJ."	7193	0	728
211857482296579_377647925717533	2014-09-25T23:46:10+0000	"Tenho a inten\u00e7\u00e3o de dobrar nossa bancada em Bras\u00edlia com a elei\u00e7\u00e3o do Policial Federal Eduardo Bolsonaro (2070) no Estado de S\u00e3o Paulo.\n\nPe\u00e7o, se poss\u00edvel, acessar a coluna de Lauro Jardim e comentar: http://goo.gl/XWOy03\n\n#SP #FEDERAL #EDUARDOBOLSONARO #2070\n#RJ #FEDERAL #JAIRBOLSONARO #1120"	10409	0	1304
211857482296579_377581585724167	2014-09-25T14:08:09+0000	"A CUBANIZA\u00c7\u00c3O DO BRASIL SENDO IGNORADA PELOS DEPUTADOS FEDERAIS ELEITOS PELO VOTO DA POPULA\u00c7\u00c3O:\n\nEm discurso na C\u00e2mara dos Deputados, Bolsonaro explicita o que est\u00e1 sendo ensinado a nossos filhos nas escolas, nova legisla\u00e7\u00e3o que facilita a entrada de \"estrangeiros\" no Brasil, bem como alerta aos \"colegas\" de trabalho o que est\u00e1 por vir nos pr\u00f3ximos quatro anos do socialismo cada vez mais escancarado no Brasil. http://goo.gl/btsiep"	10185	0	6286
